Depth,Density,Block_densities,Density_Kg_m3,Block_Density_Kg_m3,Depth_m,pp,Sv,Sv_block,overburdenStressGradient,overburdenStressGradientBlock,Continuous_porosity,Block_porosity
14.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,4.4196,6.38,12.202910739915843,11.815414295161336,0.8415800510286788,0.8148561582869887,0.48364705882352954,0.5187226258924623
15.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,4.572,6.6,12.609674431246372,12.20926143833338,0.8406449620830915,0.8139507625555586,0.48364705882352954,0.5187226258924623
15.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,4.7244,6.82,13.0164381225769,12.603108581505424,0.8397702014565742,0.8131037794519629,0.48364705882352954,0.5187226258924623
16.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,4.8768,7.04,13.42320181390743,12.996955724677468,0.8389501133692143,0.8123097327923418,0.48364705882352954,0.5187226258924623
16.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,5.0292,7.26,13.829965505237958,13.390802867849512,0.8381797275901792,0.8115638101726977,0.48364705882352954,0.5187226258924623
17.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,5.1816,7.48,14.236729196568486,13.784650011021556,0.8374546586216757,0.8108617653542092,0.48364705882352954,0.5187226258924623
17.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,5.3340000000000005,7.7,14.643492887899015,14.1784971541936,0.836771022165658,0.8101998373824915,0.48364705882352954,0.5187226258924623
18.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,5.486400000000001,7.92,15.050256579229544,14.572344297365644,0.8361253655127524,0.8095746831869802,0.48364705882352954,0.5187226258924623
18.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,5.638800000000001,8.14,15.457020270560072,14.966191440537688,0.8355146092194634,0.8089833211101454,0.48364705882352954,0.5187226258924623
19.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,5.7912,8.36,15.8637839618906,15.360038583709732,0.8349359979942421,0.8084230833531438,0.48364705882352954,0.5187226258924623
19.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,5.9436,8.58,16.27054765322113,15.753885726881776,0.8343870591395451,0.807891575737527,0.48364705882352954,0.5187226258924623
20.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,6.096,8.8,16.677311344551658,16.147732870053822,0.8338655672275829,0.8073866435026911,0.48364705882352954,0.5187226258924623
20.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,6.2484,9.02,17.084075035882186,16.541580013225868,0.8333695139454725,0.8069063421085789,0.48364705882352954,0.5187226258924623
21.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,6.4008,9.24,17.490838727212715,16.935427156397914,0.8328970822482246,0.8064489122094245,0.48364705882352954,0.5187226258924623
21.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,6.5532,9.46,17.897602418543244,17.32927429956996,0.8324466241182904,0.806012758119533,0.48364705882352954,0.5187226258924623
22.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,6.7056000000000004,9.68,18.304366109873772,17.723121442742006,0.8320166413578988,0.8055964292155458,0.48364705882352954,0.5187226258924623
22.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,6.8580000000000005,9.9,18.7111298012043,18.11696858591405,0.8316057689424133,0.8051986038184022,0.48364705882352954,0.5187226258924623
23.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,7.010400000000001,10.12,19.11789349253483,18.510815729086097,0.8312127605449926,0.8048180751776564,0.48364705882352954,0.5187226258924623
23.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,7.162800000000001,10.34,19.524657183865358,18.904662872258143,0.8308364759091642,0.8044537392450274,0.48364705882352954,0.5187226258924623
24.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,7.315200000000001,10.56,19.931420875195887,19.29851001543019,0.8304758697998286,0.8041045839762578,0.48364705882352954,0.5187226258924623
24.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,7.4676,10.78,20.338184566526415,19.692357158602235,0.8301299823072006,0.8037696799429483,0.48364705882352954,0.5187226258924623
25.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,7.62,11.0,20.744948257856944,20.08620430177428,0.8297979303142777,0.8034481720709712,0.48364705882352954,0.5187226258924623
25.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,7.7724,11.22,21.151711949187472,20.480051444946326,0.8294788999681362,0.8031392723508364,0.48364705882352954,0.5187226258924623
26.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,7.9248,11.44,21.558475640518,20.873898588118372,0.8291721400199231,0.8028422533891681,0.48364705882352954,0.5187226258924623
26.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,8.077200000000001,11.66,21.96523933184853,21.267745731290418,0.8288769559188124,0.8025564426902044,0.48364705882352954,0.5187226258924623
27.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,8.2296,11.88,22.372003023179058,21.661592874462464,0.8285927045621874,0.8022812175726839,0.48364705882352954,0.5187226258924623
27.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,8.382,12.1,22.778766714509587,22.05544001763451,0.8283187896185304,0.8020160006412549,0.48364705882352954,0.5187226258924623
28.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,8.5344,12.32,23.185530405840115,22.449287160806556,0.8280546573514327,0.8017602557430913,0.48364705882352954,0.5187226258924623
28.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,8.6868,12.540000000000001,23.592294097170644,22.8431343039786,0.8277997928831805,0.8015134843501264,0.48364705882352954,0.5187226258924623
29.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,8.8392,12.76,23.999057788501172,23.236981447150647,0.827553716844868,0.8012752223155396,0.48364705882352954,0.5187226258924623
29.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,8.9916,12.98,24.4058214798317,23.630828590322693,0.8273159823671763,0.8010450369600913,0.48364705882352954,0.5187226258924623
30.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,9.144,13.2,24.81258517116223,24.02467573349474,0.8270861723720743,0.8008225244498246,0.48364705882352954,0.5187226258924623
30.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,9.2964,13.42,25.219348862492758,24.418522876666785,0.8268638971309101,0.8006073074316978,0.48364705882352954,0.5187226258924623
31.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,9.4488,13.64,25.626112553823287,24.81237001983883,0.8266487920588157,0.8003990328980268,0.48364705882352954,0.5187226258924623
31.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,9.6012,13.86,26.032876245153815,25.206217163010876,0.8264405157191688,0.8001973702543136,0.48364705882352954,0.5187226258924623
32.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,9.7536,14.08,26.439639936484344,25.600064306182922,0.8262387480151357,0.8000020095682163,0.48364705882352954,0.5187226258924623
32.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,9.906,14.3,26.846403627814873,25.993911449354968,0.82604318854815,0.7998126599801528,0.48364705882352954,0.5187226258924623
33.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,10.0584,14.52,27.2531673191454,26.387758592527014,0.8258535551256182,0.7996290482583943,0.48364705882352954,0.5187226258924623
33.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,10.2108,14.74,27.65993101047593,26.78160573569906,0.8256695824022665,0.799450917483554,0.48364705882352954,0.5187226258924623
34.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,10.3632,14.96,28.06669470180646,27.175452878871106,0.8254910206413664,0.7992780258491502,0.48364705882352954,0.5187226258924623
34.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,10.515600000000001,15.18,28.473458393136987,27.56930002204315,0.8253176345836808,0.7991101455664682,0.48364705882352954,0.5187226258924623
35.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,10.668000000000001,15.4,28.880222084467515,27.963147165215197,0.8251492024133575,0.7989470618632913,0.48364705882352954,0.5187226258924623
35.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,10.820400000000001,15.62,29.286985775798044,28.356994308387243,0.8249855148112125,0.7987885720672463,0.48364705882352954,0.5187226258924623
36.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,10.972800000000001,15.84,29.693749467128573,28.75084145155929,0.8248263740869048,0.7986344847655358,0.48364705882352954,0.5187226258924623
36.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,11.125200000000001,16.06,30.1005131584591,29.144688594731335,0.8246715933824411,0.7984846190337352,0.48364705882352954,0.5187226258924623
37.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,11.277600000000001,16.28,30.50727684978963,29.53853573790338,0.8245209959402603,0.7983388037271184,0.48364705882352954,0.5187226258924623
37.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,11.43,16.5,30.91404054112016,29.932382881075426,0.8243744144298709,0.798196876828678,0.48364705882352954,0.5187226258924623
38.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,11.5824,16.72,31.320804232450687,30.326230024247472,0.8242316903276496,0.7980586848486176,0.48364705882352954,0.5187226258924623
38.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,11.7348,16.94,31.727567923781216,30.720077167419518,0.8240926733449666,0.7979240822706368,0.48364705882352954,0.5187226258924623
39.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,11.8872,17.16,32.13433161511174,31.113924310591564,0.823957220900301,0.7977929310408093,0.48364705882352954,0.5187226258924623
39.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,12.0396,17.38,32.541095306442266,31.50777145376361,0.8238251976314498,0.7976651000952812,0.48364705882352954,0.5187226258924623
40.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,12.192,17.6,32.94785899777279,31.901618596935656,0.8236964749443197,0.7975404649233914,0.48364705882352954,0.5187226258924623
40.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,12.3444,17.82,33.354622689103316,32.2954657401077,0.8235709305951436,0.7974189071631531,0.48364705882352954,0.5187226258924623
41.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,12.4968,18.04,33.76138638043384,32.68931288327975,0.8234484483032644,0.7973003142263353,0.48364705882352954,0.5187226258924623
41.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,12.6492,18.26,34.168150071764366,33.08316002645179,0.8233289173919124,0.7971845789506457,0.48364705882352954,0.5187226258924623
42.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,12.8016,18.48,34.57491376309489,33.47700716962384,0.8232122324546403,0.7970715992767581,0.48364705882352954,0.5187226258924623
42.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,12.954,18.7,34.981677454425416,33.870854312795885,0.8230982930453039,0.7969612779481384,0.48364705882352954,0.5187226258924623
43.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,13.1064,18.92,35.38844114575594,34.26470145596793,0.822987003389673,0.7968535222318124,0.48364705882352954,0.5187226258924623
43.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,13.2588,19.14,35.795204837086466,34.658548599139976,0.8228782721169302,0.7967482436583903,0.48364705882352954,0.5187226258924623
44.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,13.411200000000001,19.36,36.20196852841699,35.05239574231202,0.822772012009477,0.7966453577798187,0.48364705882352954,0.5187226258924623
44.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,13.563600000000001,19.580000000000002,36.608732219747516,35.44624288548407,0.8226681397696071,0.7965447839434622,0.48364705882352954,0.5187226258924623
45.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,13.716000000000001,19.8,37.01549591107804,35.840090028656114,0.8225665758017342,0.796446445081247,0.48364705882352954,0.5187226258924623
45.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,13.868400000000001,20.02,37.422259602408566,36.23393717182816,0.8224672440089795,0.7963502675127068,0.48364705882352954,0.5187226258924623
46.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,14.020800000000001,20.24,37.82902329373909,36.627784315000206,0.8223700716030237,0.796256180760874,0.48364705882352954,0.5187226258924623
46.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,14.173200000000001,20.46,38.235786985069616,37.02163145817225,0.8222749889262283,0.7961641173800484,0.48364705882352954,0.5187226258924623
47.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,14.325600000000001,20.68,38.64255067640014,37.4154786013443,0.8221819292851094,0.7960740127945595,0.48364705882352954,0.5187226258924623
47.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,14.478000000000002,20.9,39.049314367730666,37.80932574451634,0.8220908287943298,0.7959858051477124,0.48364705882352954,0.5187226258924623
48.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,14.630400000000002,21.12,39.45607805906119,38.20317288768839,0.8220016262304415,0.7958994351601748,0.48364705882352954,0.5187226258924623
48.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,14.7828,21.34,39.862841750391716,38.597020030860435,0.8219142628946745,0.7958148459971224,0.48364705882352954,0.5187226258924623
49.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,14.9352,21.56,40.26960544172224,38.99086717403248,0.8218286824841273,0.79573198314352,0.48364705882352954,0.5187226258924623
49.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,15.0876,21.78,40.676369133052766,39.384714317204526,0.821744830970763,0.7956507942869602,0.48364705882352954,0.5187226258924623
50.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,15.24,22.0,41.08313282438329,39.77856146037657,0.8216626564876658,0.7955712292075314,0.48364705882352954,0.5187226258924623
50.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,15.3924,22.22,41.489896515713816,40.17240860354862,0.8215821092220558,0.79549323967423,0.48364705882352954,0.5187226258924623
51.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,15.5448,22.44,41.89666020704434,40.566255746720664,0.8215031413145949,0.795416779347464,0.48364705882352954,0.5187226258924623
51.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,15.6972,22.66,42.30342389837487,40.96010288989271,0.8214257067645605,0.7953418036872371,0.48364705882352954,0.5187226258924623
52.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,15.8496,22.88,42.71018758970539,41.353950033064756,0.8213497613404883,0.7952682698666299,0.48364705882352954,0.5187226258924623
52.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,16.002000000000002,23.1,43.11695128103592,41.7477971762368,0.8212752624959222,0.7951961366902248,0.48364705882352954,0.5187226258924623
53.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,16.154400000000003,23.32,43.52371497236644,42.14164431940885,0.8212021692899328,0.7951253645171481,0.48364705882352954,0.5187226258924623
53.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,16.3068,23.54,43.93047866369697,42.53549146258089,0.8211304423120929,0.7950559151884279,0.48364705882352954,0.5187226258924623
54.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,16.4592,23.76,44.33724235502749,42.92933860575294,0.8210600436116202,0.7949877519583878,0.48364705882352954,0.5187226258924623
54.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,16.6116,23.98,44.74400604635802,43.323185748924985,0.8209909366304223,0.7949208394298163,0.48364705882352954,0.5187226258924623
55.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,16.764,24.2,45.15076973768854,43.71703289209703,0.8209230861397917,0.7948551434926733,0.48364705882352954,0.5187226258924623
55.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,16.9164,24.42,45.55753342901907,44.110880035269076,0.8208564581805238,0.7947906312661095,0.48364705882352954,0.5187226258924623
56.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,17.0688,24.64,45.96429712034959,44.50472717844112,0.8207910200062427,0.7947272710435914,0.48364705882352954,0.5187226258924623
56.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,17.2212,24.86,46.37106081168012,44.89857432161317,0.8207267400297366,0.794665032240941,0.48364705882352954,0.5187226258924623
57.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,17.3736,25.080000000000002,46.77782450301064,45.292421464785214,0.8206635877721166,0.794603885347109,0.48364705882352954,0.5187226258924623
57.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,17.526,25.3,47.18458819434117,45.68626860795726,0.820601533814629,0.7945438018775176,0.48364705882352954,0.5187226258924623
58.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,17.6784,25.52,47.59135188567169,46.080115751129306,0.8205405497529602,0.7944847543298156,0.48364705882352954,0.5187226258924623
58.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,17.8308,25.74,47.99811557700222,46.47396289430135,0.820480608153884,0.7944267161419034,0.48364705882352954,0.5187226258924623
59.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,17.9832,25.96,48.40487926833274,46.8678100374734,0.8204216825141143,0.7943696616520914,0.48364705882352954,0.5187226258924623
59.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,18.1356,26.18,48.81164295966327,47.26165718064544,0.8203637472212314,0.7943135660612679,0.48364705882352954,0.5187226258924623
60.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,18.288,26.4,49.21840665099379,47.65550432381749,0.8203067775165632,0.7942584053969581,0.48364705882352954,0.5187226258924623
60.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,18.4404,26.62,49.62517034232432,48.049351466989535,0.8202507494599061,0.7942041564791659,0.48364705882352954,0.5187226258924623
61.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,18.5928,26.84,50.03193403365484,48.44319861016158,0.820195639895981,0.7941507968878948,0.48364705882352954,0.5187226258924623
61.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,18.7452,27.06,50.43869772498537,48.837045753333626,0.8201414264225263,0.7940983049322541,0.48364705882352954,0.5187226258924623
62.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,18.8976,27.28,50.84546141631589,49.23089289650567,0.8200880873599338,0.7940466596210592,0.48364705882352954,0.5187226258924623
62.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,19.05,27.5,51.25222510764642,49.62474003967772,0.8200356017223427,0.7939958406348435,0.48364705882352954,0.5187226258924623
63.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,19.2024,27.72,51.65898879897694,50.018587182849764,0.8199839491901102,0.7939458282992026,0.48364705882352954,0.5187226258924623
63.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,19.3548,27.94,52.06575249030747,50.41243432602181,0.8199331100835822,0.7938966035593986,0.48364705882352954,0.5187226258924623
64.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,19.5072,28.16,52.47251618163799,50.806281469193856,0.8198830653380936,0.793848147956154,0.48364705882352954,0.5187226258924623
64.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,19.6596,28.38,52.87927987296852,51.2001286123659,0.8198337964801321,0.7938004436025721,0.48364705882352954,0.5187226258924623
65.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,19.812,28.6,53.28604356429904,51.59397575553795,0.8197852856046006,0.7937534731621223,0.48364705882352954,0.5187226258924623
65.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,19.9644,28.82,53.69280725562957,51.98782289870999,0.8197375153531231,0.7937072198276335,0.48364705882352954,0.5187226258924623
66.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,20.1168,29.04,54.09957094696009,52.38167004188204,0.8196904688933347,0.793661667301243,0.48364705882352954,0.5187226258924623
66.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,20.2692,29.26,54.50633463829062,52.775517185054085,0.8196441298991071,0.7936167997752493,0.48364705882352954,0.5187226258924623
67.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,20.4216,29.48,54.91309832962114,53.16936432822613,0.8195984825316588,0.7935726019138228,0.48364705882352954,0.5187226258924623
67.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,20.574,29.7,55.31986202095167,53.563211471398176,0.8195535114215062,0.7935290588355285,0.48364705882352954,0.5187226258924623
68.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,20.7264,29.92,55.72662571228219,53.95705861457022,0.8195092016512087,0.7934861560966209,0.48364705882352954,0.5187226258924623
68.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,20.878800000000002,30.14,56.13338940361272,54.35090575774227,0.8194655387388718,0.7934438796750696,0.48364705882352954,0.5187226258924623
69.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,21.031200000000002,30.36,56.54015309494324,54.744752900914314,0.8194225086223659,0.7934022159552799,0.48364705882352954,0.5187226258924623
69.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,21.183600000000002,30.580000000000002,56.94691678627377,55.13860004408636,0.8193800976442269,0.7933611517134728,0.48364705882352954,0.5187226258924623
70.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,21.336000000000002,30.8,57.35368047760429,55.532447187258406,0.8193382925372041,0.7933206741036916,0.48364705882352954,0.5187226258924623
70.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,21.488400000000002,31.02,57.76044416893482,55.92629433043045,0.8192970804104229,0.7932807706444036,0.48364705882352954,0.5187226258924623
71.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,21.640800000000002,31.24,58.16720786026534,56.3201414736025,0.8192564487361316,0.793241429205669,0.48364705882352954,0.5187226258924623
71.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,21.793200000000002,31.46,58.57397155159587,56.71398861677454,0.8192163853370051,0.7932026379968468,0.48364705882352954,0.5187226258924623
72.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,21.945600000000002,31.68,58.98073524292639,57.10783575994659,0.8191768783739777,0.7931643855548137,0.48364705882352954,0.5187226258924623
72.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,22.098000000000003,31.9,59.38749893425692,57.501682903118635,0.8191379163345782,0.7931266607326708,0.48364705882352954,0.5187226258924623
73.0,1.8778,1.8181715359828141,1877.8,1818.171535982814,22.250400000000003,32.12,59.79426262558744,57.89553004629068,0.8190994880217458,0.7930894526889134,0.48364705882352954,0.5187226258924623
73.5,1.8778,1.8181715359828141,1877.8,1818.171535982814,22.402800000000003,32.34,60.20102631691797,58.289377189462726,0.8190615825431016,0.7930527508770439,0.48364705882352954,0.5187226258924623
